sku_id,sku_description,client_id,lot_number,storage_req,unit_of_measure,length,width,height,weight
ARB00333,Developing and Implementing an Outward Mindset (DIOM) - Participant Packet - Spanish,ARB,NA,Regular,EA,11.6,8.9,1.6,3
ARB00336,Living with an Outward Mindset (LOM) - Participant Packet 1B (AOP + SVB + Choose Well),ARB,NA,Regular,EA,8.65,6.05,1.55,1.48
ARB00337,LSD Coupon - Marketing,ARB,NA,Regular,EA,3,3,0.001,0.01
ARB00326,Trade Show Booth #1 (Tabletop Display),ARB,NA,Regular,EA,37.5,14.2,17,42.1
ARB00328,Trade Show Booth #2 (10x10),ARB,NA,Regular,EA,37.5,14.2,17,58.7
ARB00330,Trade Show Booth #3 (10x20),ARB,NA,Regular,EA,0.6,0.7,0.9,95
ARB00362,Trade Show - Gray Vertical Case,ARB,NA,Regular,EA,37.5,14.2,17,20.6
ARB00363,Trade Show - Red and Black Duffel Bag,ARB,NA,Regular,EA,0,0,0,0
ARB00364,Trade Show - Tabletop Graphics,ARB,NA,Regular,EA,0,0,0,0
ARB00365,Trade Show - Tabletop Frame (2 x horizontals. 2 x verticals. 1 x center support pole. 2 x curved corners. 2 x sharp corn,ARB,NA,Regular,EA,0,0,0,0
ARB00366,Trade Show - Blue Arbinger Tablecloth,ARB,NA,Regular,EA,0,0,0,0
ARB00367,Trade Show - Laminated Page Setup Instructions (for tabletop display),ARB,NA,Regular,EA,0,0,0,0
ARB00368,Trade Show - Box Cutter,ARB,NA,Regular,EA,7.7,2.6,1.55,0.4
ARB00369,Trade Show - Roll of Packing Tape,ARB,NA,Regular,EA,4,4,2,0.25
ARB00370,Trade Show - Steamer,ARB,NA,Regular,EA,13.05,8.2,5.7,3.29
ARB00371,Trade Show - Pair of White Gloves,ARB,NA,Regular,EA,8,4,0.25,0.05
ARB00372,Trade Show - Extension Cord,ARB,NA,Regular,EA,7.9,6.85,1.5,0.87
ARB00373,Trade Show - Power Strip,ARB,NA,Regular,EA,11.05,5.3,2.15,0.55
ARB00374,Trade Show - 10x10 Graphics (New),ARB,NA,Regular,EA,0,0,0,0
ARB00375,Trade Show - 10x10 Frame (2 x feet. 2 x red squares. 2 x red stars. 1 x diamond. 2 x round corners. 2 x sharp corners),ARB,NA,Regular,EA,0,0,0,0
ARB00376,Trade Show - LED Lights (with pieces to attach lights to booth frame),ARB,NA,Regular,EA,0,0,0,0
ARB00377,"Trade Show - 10-ft Wide Center Panel (w/ ""We Change Mindset"" Moto)",ARB,NA,Regular,EA,0,0,0,0
ARB00378,Trade Show - 4-ft Wide Side Panels,ARB,NA,Regular,EA,0,0,0,0
ARB00379,Trade Show - 10x20 Frame (2 x dual Attachment feet. 2 x single Attachment feet. 2 x red squares. 2 x red stars. 1 x diam,ARB,NA,Regular,EA,0,0,0,0
ARB00380,"Trade Show - iPad 4 (9.7"") w/ Protective Silicone Case",ARB,NA,Regular,EA,0,0,0,0
ARB00381,Trade Show - iPad Wall Charger,ARB,NA,Regular,EA,0,0,0,0
ARB00382,Trade Show - iPad Lightning Cable,ARB,NA,Regular,EA,0,0,0,0
ARB00383,TS Logitech Keyboard,ARB,NA,Regular,EA,0,0,0,0
ARB00384,Trade Show - AA Battery Pack (4) Replacement Batteries for Logitech Keyboard,ARB,NA,Regular,EA,0,0,0,0
ARB00385,Trade Show - Bag for iPad Bundle,ARB,NA,Regular,EA,0,0,0,0
ARB00386,Trade Show - Arbinger iPad Bundle,ARB,NA,Regular,EA,14.3,10.9,3.1,4.4
ARB00387,Trade Show - Laminated Page Setup Instructions (for 10x10 booth),ARB,NA,Regular,EA,0,0,0,0
ARB00388,Trade Show - Laminated Page Setup Instructions (for 10x20 booth),ARB,NA,Regular,EA,0,0,0,0
ARB00355,Arbinger Tent Cards,ARB,NA,Regular,EA,5.5,8.5,1,0.01
ARB00394,Game Plan Sheet,ARB,NA,Regular,EA,8.5,5.5,0.001,0.01
ARB00342,Angels Among Us,ARB,NA,Regular,EA,8.45,5.5,0.4,0.35
ARB00343,Oxford Papers,ARB,NA,Regular,EA,8.45,5.5,0.65,0.65
ARB00344,The Choice,ARB,NA,Regular,EA,8.45,5.5,0.4,0.37
ARB00345,The Choice in Intervention,ARB,NA,Regular,EA,8,5.6,0.4,0.4
ARB00346,The Choice in Education,ARB,NA,Regular,EA,8.45,5.5,0.45,0.34
ARB00347,Choose Well (Book),ARB,NA,Regular,EA,8.45,5.45,0.5,0.29
ARB00348,Boxed Set Case,ARB,NA,Regular,EA,9.4,5.2,2.7,0.2
ARB00349,Boxed Set,ARB,NA,Regular,EA,8.95,5.75,2.3,2.66
ARB00350,Self Betrayal (Theory Book),ARB,NA,Regular,EA,8.45,5.5,1.1,1.05
ARB00351,Facilitator Box,ARB,NA,Regular,EA,12.7,9,1.6,1.1
ARB00353,OM in Edu Sleeve - AOP,ARB,NA,Regular,EA,7.8,0.02,8.5,0.06
ARB00354,OM in Edu Sleeve - LSD,ARB,NA,Regular,EA,7.5,0.02,8.5,0.06
ARB00358,Living an Outward Mindset Sleeve,ARB,NA,Regular,EA,8.5,7.3,0.01,0.05
ARB00360,Outward Leadership Participant HB,ARB,NA,Regular,EA,10.5,8.5,0.8,1.07
ARB00397,Outward Mindset Fundamentals HB,ARB,NA,Regular,EA,5,3.45,0.3,0.07
ARB00402,Developing and Implementing an Outward Mindset (DIOM) - Participant Handbook - Arbinger (Japanese),ARB,NA,Regular,EA,0,0,0,0
ARB00357,Facilitator Pen Tray,ARB,NA,Regular,EA,1,1.5,8.5,0.02
ARB00398,Sustainment Video Booklet (SVB) - German,ARB,NA,Regular,EA,5.5,0.03,9,0.08
ARB00399,Outward Leadership Facilitator HB,ARB,NA,Regular,EA,10.45,8.55,0.65,0.7
ARB00401,Outward Leadership Facilitator Packet,ARB,NA,Regular,EA,10.45,8.65,1.2,1.81
ARB00409,Developing and Implementing an Outward Mindset (DIOM) - Participant Packet (LSD/AOP) - Spanish,ARB,NA,Regular,EA,11.9,9,1.75,3.23
ARB00412,TS Hard Case for Logitech Keyboard,ARB,NA,Regular,EA,0,0,0,0
ARB00413,TS iPad Stand,ARB,NA,Regular,EA,0,0,0,0
ARB00419,The Outward Mindset - 2nd Edition,ARB,NA,Regular,EA,8.5,5.5,0.85,0.54
ARB00415,Developing and Implementing an Outward Mindset (DIOM) - Participant Packet (TOM/AOP) - Spanish,ARB,NA,Regular,EA,0,0,0,0
ARB00423,Outward Leadership Participant HB - Berkadia,ARB,NA,Regular,EA,0,0,0,0
ARB00424,12x9x9 - Arbinger Shipping Box,ARB,NA,Regular,EA,21.2,0.03,18.8,0.57
ARB00425,12x10x10 - Arbinger Shipping Box,ARB,NA,Regular,EA,24.2,0.03,22.8,0.8
ARB00426,19.3x11.9x9.6 - Arbinger Shipping Box,ARB,NA,Regular,EA,19.83,11.87,9.62,2
ARB00427,Outward Leadership Participant Packet - NEW,ARB,NA,Regular,EA,0,0,0,0
ARB00436,Outward Mindset in Public Safety Participant Handbook,ARB,NA,Regular,EA,10.25,8.45,0.8,0.94
ARB00437,Outward Mindset in Public Safety Facilitator Handbook,ARB,NA,Regular,EA,9.4,8.4,0.5,1
ARB00439,Outward Mindset in Public Safety Participant Packet,ARB,NA,Regular,EA,0,0,0,3.1
ARB00440,Outward Mindset in Public Safety Facilitator Packet,ARB,NA,Regular,EA,0,0,0,0
ARB00431,Outward Leader in Education Participant Handbook,ARB,NA,Regular,EA,10.15,8.45,0.65,0.99
ARB00447,8.5x11 Poster - The Outward Mindset Pattern v1.0,ARB,NA,Regular,EA,8.5,11,0.25,0.03
ARB00448,8.5x11 Poster - Influence Pyramid v1.0,ARB,NA,Regular,EA,8.5,11,0.25,0.25
ARB00449,8.5x11 Poster - Resolving Collusions v1.0,ARB,NA,Regular,EA,8.5,11,0.2,0.2
ARB00450,Game Plan Sheet - Spanish v1.0,ARB,NA,Regular,EA,8,6,0.01,1
ARB00453,(Custom) Berkadia Way Standard Packet,ARB,NA,Regular,EA,0,0,0,0
ARB00525,Outward Mindset Online Handbook,ARB,NA,Regular,EA,8,11,0.6,0.6
ARB00461,DIOM Participant Handbook - French,ARB,NA,Regular,EA,11,8.5,0.75,0.1
ARB00478,Game Plan Sheet - French,ARB,NA,Regular,EA,11,8.5,0.75,0.1
ARB00526,DIOM Participant Packet - French,ARB,NA,Regular,0,0,0,0,3
ARB00527,DIOM Part Packet - GOV - LSD/TOM,ARB,NA,Regular,EA,0,0,0,0
ARB00534,Arbinger Shipping Box - 12x9x2,ARB,NA,Regular,EA,12,9,2,1
ARB00531,Outward Mindset Participant Handbook,ARB,NA,Regular,EA,5.5,0.2,8.5,0.1
BLM-01,Black Reusable Anti Air Pollution Mask,BAC,NA,Regular,EA,7.5,6,0.31,0.07
FIL-01,Pack of 10 x PM2.5 filters,BAC,NA,Regular,PK,5,0.5,0.65,0.04
NAM-01,Navy Reusable Anti Air Pollution Mask,BAC,NA,Regular,EA,6.15,5.85,0.8,0.07
GOA-01,The Goat Mask  2 Anti Particle Filters Set,BAC,NA,Regular,EA,5,3,0.01,0.25
MAM-01,The Mamba Mask  2 Anti Particle Filters Set,BAC,NA,Regular,EA,5,3,0.01,0.25
TIG-01,The Tiger Mask  2 Anti Particle Filters Set,BAC,NA,Regular,EA,5,3,0.01,0.25
A20DG,Retail Dangler,BBD,NA,Regular,EA,11.5,5,0.01,0.03
A20KT,2020 Spring PVL Rebate Retail,BBD,NA,Regular,EA,0.5,0.5,0.5,0.5
A20TP,Retail Tear Pad,BBD,NA,Regular,EA,6.5,5.5,0.25,0.29
MAILER,Retail Stay Flat Mailer,BBD,NA,Regular,EA,13,0.03,18.5,0.42
F20KT,2020 Fall Mobil Delvac Kit,BBD,NA,Regular,EA,13.4,10.95,0.7,0.87
S21TP,CVL Tear Pad,BBD,NA,Regular,EA,6.5,5.5,0.25,0.29
S21KIT,2021 Spring CVL Kit,BBD,NA,Regular,EA,0.25,0.25,0.25,1
A21AS,Retail Attention Sticker,BBD,NA,Regular,EA,6,8,0.01,0.01
A21DG,Retail Dangler,BBD,NA,Regular,EA,11.5,5,0.01,0.03
A21IG,Retail Implementation Guide,BBD,NA,Regular,EA,11,8.5,0.01,0.02
A21TP,PVL Tear Pad,BBD,NA,Regular,EA,6.5,5.5,0.25,0.29
A21TPE,PVL Tear Pad Easel,BBD,NA,Regular,EA,8.5,7,0.75,0.07
A21KIT,2021 Spring PVL Rebate Retail Kit,BBD,NA,Regular,EA,0.25,0.25,0.25,1
F21AS,Retail Attention Sticker,BBD,NA,Regular,EA,5,5,5,5
F21DG,Retail Dangler,BBD,NA,Regular,EA,5,5,5,5
F21IG,Retail Implementation Guide,BBD,NA,Regular,EA,5,5,5,5
F21KIT,2021 Fall CVL Rebate Retail kit,BBD,NA,Regular,EA,0.05,0.05,0.15,1
F21TP,Retail Tear Pad,BBD,NA,Regular,EA,5,5,5,5
F21TPE,Retail Tear Pad Easel,BBD,NA,Regular,EA,5,5,5,5
4051156,BL Basic Kit,BDL,NA,Regular,EA,0,0,0,0
4848893,BL Starter Kit 600+,BDL,NA,Regular,EA,0,0,0,0
4849891,BL Starter Kit 100 USA,BDL,NA,Regular,EA,0,0,0,0
4848890,Reloj duplicador,BDL,NA,Regular,EA,3.3,3.3,2.1,0.2
4848891,Reconocimiento,BDL,NA,Regular,EA,11,8.5,0.01,0.01
4848896,Pin de reconocimiento,BDL,NA,Regular,EA,2,2,0.05,0.02
4845804,Promotion 20 B-Green 50% off,BDL,NA,Regular,CS,2.5,2.5,8.1,0.93
4845805,2x1 promotion B-Coffee Olla,BDL,NA,Regular,EA,0,0,0,0
4845806,2x1 promotion B-Coffee Cappuccino,BDL,NA,Regular,EA,0,0,0,0
4845807,2x1 promotion B-Shake Vanilla,BDL,NA,Regular,EA,0,0,0,0
4845808,2x1 promotion B-Green,BDL,NA,Regular,EA,0,0,0,0
4845809,2x1 promotion B-Vit,BDL,NA,Regular,EA,0,0,0,0
4845810,2x1 promotion B-Collagen,BDL,NA,Regular,EA,0,0,0,0
4845811,2x1 promotion B-Glutathione,BDL,NA,Regular,EA,0,0,0,0
4855812,B-Green USA,BDL,NA,Regular,EA,0,0,0,0
4051144,B-Green 450 ml,BDL,NA,Regular,EA,2.4,2.5,8.3,1.1
4051145,B-Aloe 450 ML,BDL,NA,Regular,EA,2.4,2.5,8.3,1.1
4051146,B-Vit,BDL,NA,Regular,EA,3.6,3.7,6.8,1.1
4051147,B-Shake Strawberry,BDL,NA,Regular,EA,3.5,3.7,6.7,1.1
4051148,B-Shake Vanilla,BDL,NA,Regular,EA,3.6,3.7,6.8,1.1
4051149,B-Shake Cookies  Cream,BDL,NA,Regular,EA,3.6,3.7,6.8,1.1
4051150,B-Coffee Black Sticks USA,BDL,NA,Regular,EA,5.6,3.6,5.3,0.8
4051151,B-Coffee Olla Sticks USA,BDL,NA,Regular,EA,5.6,3.6,5.3,0.8
4051152,B-Coffee Cappuccino Sticks USA,BDL,NA,Regular,EA,5.6,3.6,5.3,0.8
4051153,B-Collagen 300 g,BDL,NA,Regular,EA,3.9,4.1,5.9,0.9
4051154,B-Glutathione 30 sticks,BDL,NA,Regular,EA,9.9,3.4,5.1,1.3
4051155,B-NTX Red,BDL,NA,Regular,EA,5.1,3.9,5.2,0.07
4848892,BL Essential Kit,BDL,NA,Regular,EA,0,0,0,0
4848894,BL Starter Kit 150,BDL,NA,Regular,EA,0,0,0,0
4848895,BL Starter Kit 300,BDL,NA,Regular,EA,0,0,0,0
4051161,Price list with value,BDL,NA,Regular,EA,11,8.5,0.01,0.01
4051162,Orange Guide,BDL,NA,Regular,EA,8.5,11,0.1,0.25
4051163,Short product catalog,BDL,NA,Regular,EA,6,6,0.25,0.25
4051164,Product Catalog 2019,BDL,NA,Regular,EA,6,8,0.02,0.03
4052974,Ecologic Bag,BDL,NA,Regular,EA,15,19.5,1,0.5
4051166,Product Catalog 2019 (5 pieces),BDL,NA,Regular,EA,8,8,0.01,0.25
4051167,Product Catalog 2019 (10 pieces),BDL,NA,Regular,EA,8,8,0.01,0.02
4051705,Membership application,BDL,NA,Regular,EA,11,8.5,0.01,0.01
4051706,Welcome letter Cristobal,BDL,NA,Regular,EA,8.5,11,0.01,0.01
4051707,Welcome letter Mrs. Stella,BDL,NA,Regular,EA,8.5,11,0.01,0.01
4051709,Order form,BDL,NA,Regular,EA,11,8.5,0.01,0.01
4849861,Kit 150 Merchandising USA,BDL,NA,Regular,EA,6,3,5,2
4849862,Kit 300 Merchandising USA,BDL,NA,Regular,EA,12,4,12.05,2
4849863,Kit 600 Merchandising USA,BDL,NA,Regular,EA,12,4,12.05,2
4847770,Promotion B-Glutathione 2 pieces flash sale,BDL,NA,Regular,EA,0,0,0,0
4847771,Promotion B- Glutathione 3 pieces flash sale,BDL,NA,Regular,EA,0,0,0,0
4051150-1,B-Coffee Americano,BDL,NA,Regular,EA,4.5,5.5,4.5,14
4051607,RE CHARGE,BDL,NA,Regular,EA,0.05,0.5,0.5,1
19-08-2021-CC,Carpeta B-Coffee,BDL,NA,Regular,EA,0.3,0.3,0.3,0.25
19-08-2021-CG,Carpeta B-Glutation,BDL,NA,Regular,EA,0.3,0.3,0.3,0.3
19-08-2021-CR,Carpeta NTX-Red,BDL,NA,Regular,EA,0.3,0.3,0.3,0.25
FLOR-CTN-9017,Whale N Go Set Carton,BHG,NA,Regular,EA,5,4,0.75,0.05
FLOR-CTN-9018,Whale N Go Set Carton,BHG,NA,Regular,EA,5,4,0.5,0.05
FLOR-NBC-1310,Under Eye Whale Gels Single - NO UPC BAR CODE,BHG,NA,Regular,EA,5.25,4,0.01,0.25
FLOR-VLBL-9017,Value label for ULTA variant,BHG,NA,Regular,EA,0.05,0.05,0.05,0.01
FLOR-KIT-9017,FLOR9017,BHG,NA,Regular,EA,0,0,0,0
FLOR-KIT-9018,FLOR9018,BHG,NA,Regular,EA,0,0,0,0
PATT319113,Hydration Shampoo 3 fl oz,BHG,NA,Regular,EA,1,1,3,0.05
PATT319116,Heavy Conditioner 3 fl oz,BHG,NA,Regular,EA,1,1,3,0.05
PATT319118,Leave-In Conditioner 3 fl oz,BHG,NA,Regular,EA,1,1,3,0.05
PATT319148-1,Pattern on the go kit EVA bag,BHG,NA,Regular,EA,8,4,6,0.1
PATT319148-2,Pattern on the go kit insert,BHG,NA,Regular,EA,7,3,5,0.1
PATT319148-3,Pattern on the go kit Tray,BHG,NA,Regular,EA,10,6,1,0.08
PATT319148-4,Pattern on the go kit poly bag,BHG,NA,Regular,EA,8,4,6,0.1
FLOR-CTN-1313,Spot a Spot Carton,BHG,NA,Regular,EA,8,4,0.01,0.3
FLOR-POUCHBUTTERFLY-1313,12 spot patches butterfly shaped,BHG,NA,Regular,EA,4.5,3.5,0.01,0.35
FLOR-POUCHCLOUD-1313,12 spot patches cloud shaped,BHG,NA,Regular,EA,4.5,3.5,0.01,0.35
FLOR-POUCHWHALE-1313,12 spot patches whale shaped,BHG,NA,Regular,EA,4.5,3.5,0.01,0.35
FLOR1313,Spot A Spot Stickers,BHG,NA,Regular,EA,0,0,0,0
PATT319123,Pattern On the Go Kit,BHG,NA,Regular,EA,0,0,0,0
52002-L,Bee Free Vegan Honey Lid,BIU,NA,Regular,EA,1.5,1.5,1,0.2
8CD,8 Ct. Counter Display,BIU,NA,Regular,EA,38.5,0.03,30.5,0.6
8CS,8 Ct. Counter Shipper,BIU,NA,Regular,EA,21,0.1,19.5,0.6
RPSB,Soy Protein Box of 12,BIU,NA,Regular,EA,0,0,0,0
CVP,Chocolate Vegan Protein,BIU,NA,Regular,EA,55,5.5,10,2.38
SDP,Smoothie Detox Package,BIU,NA,Regular,EA,0,0,0,0
HP,Hush Pad,BIU,NA,Regular,EA,0,0,0,0
TH,Tamper Holder,BIU,NA,Regular,EA,0,0,0,0
BOX-PSM,BOX-PROTEIN SMOOTHIE MIX,BIU,NA,Regular,EA,0,0,0,0
BOX-SB,BOX-SPICE BLENDS,BIU,NA,Regular,EA,0,0,0,0
CL,CLEAN LEAN PROTEIN POWDER,BIU,NA,Regular,EA,0,0,0,0
GR,GREENS AND REDS,BIU,NA,Regular,EA,0,0,0,0
IS,ITALIAN SPICE BLEND,BIU,NA,Regular,EA,0,0,0,0
SF,SOY FREE PROTEIN SMOOTHIE MIX,BIU,NA,Regular,EA,0.2,0.2,0.2,1
SP,SOY PROTEIN SMOOTHIE MIX,BIU,NA,Regular,EA,0,0,0,0
SR,SERRATED KNIFE,BIU,NA,Regular,EA,0,0,0,0
TB,TRITON BRITE BLENDER CLEANER,BIU,NA,Regular,EA,0,0,0,0
TCS,THAI CURRY SPICE BLEND,BIU,NA,Regular,EA,0,0,0,0
VH,VEGAN HONEY,BIU,NA,Regular,EA,0.1,0.1,0.1,1
SW,SOUTHWEST SPICE BLEND,BIU,NA,Regular,EA,0,0,0,0
8.40199E+11,Ivy Off-White M,BLT,NA,Regular,EA,16,13,1,1.25
8.40199E+11,Ivy Off-White XL,BLT,NA,Regular,EA,16,13,1,1.33
8.40199E+11,Ivy Clay S,BLT,NA,Regular,EA,16,13,1,1.2
8.40199E+11,Ivy Clay M,BLT,NA,Regular,EA,16,13,1,1.25
8.40199E+11,Ivy Clay L,BLT,NA,Regular,EA,16,13,1,1.3
8.40199E+11,Swiss Dot Dark Olive XS,BLT,NA,Regular,EA,13,11.01,2.05,1.13
8.40199E+11,Swiss Dot Dark Olive S,BLT,NA,Regular,EA,13,11,1,1.18
8.40199E+11,Swiss Dot Dark Olive M,BLT,NA,Regular,EA,14,11,3.01,1.21
8.40199E+11,Swiss Dot Dark Olive L,BLT,NA,Regular,EA,15,11,1,1.15
8.40199E+11,Swiss Dot Dark Olive XL,BLT,NA,Regular,EA,15,11.06,1,1.28
8.40199E+11,Swiss Dot Dark Olive XXL,BLT,NA,Regular,EA,15,11.1,1,1.31
8.40199E+11,Swiss Dot Dark Olive XXXL,BLT,NA,Regular,EA,15,11.12,1,1.4
8.40199E+11,Swiss Dot Rust XS,BLT,NA,Regular,EA,13,11,1,1.13
8.40199E+11,Swiss Dot Rust S,BLT,NA,Regular,EA,13,11,1,1.1
8.40199E+11,Swiss Dot Rust M,BLT,NA,Regular,EA,14,11.02,1,1.21
8.40199E+11,Swiss Dot Rust L,BLT,NA,Regular,EA,15,11,1,1
8.40199E+11,Swiss Dot Rust XL,BLT,NA,Regular,EA,15,11.04,1,1.28
8.40199E+11,Swiss Dot Rust XXL,BLT,NA,Regular,EA,15,11,1,1.31
8.40199E+11,Swiss Dot Rust XXXL,BLT,NA,Regular,EA,15,11,1,1.4
8.40199E+11,Santa Fe Embroidered Dress Small,BLT,NA,Regular,EA,14,11.07,1,1.3
8.40199E+11,Santa Fe Embroidered Dress Medium,BLT,NA,Regular,EA,14,11.07,1,1.35
8.40199E+11,Santa Fe Embroidered Dress Large,BLT,NA,Regular,EA,14,11.07,1,1.37
8.40199E+11,Santa Fe Embroidered Dress XLarge,BLT,NA,Regular,EA,14,11,1,1.4
8.40199E+11,Jasmine Rust S,BLT,NA,Regular,EA,12,11,2.08,1.05
8.40199E+11,Jasmine Rust M,BLT,NA,Regular,EA,12,11,2,1.6
8.40199E+11,Jasmine Rust L,BLT,NA,Regular,EA,12,11,3,1.3
8.40199E+11,Jasmine Rust XL,BLT,NA,Regular,EA,12,11,3,1.6
8.40199E+11,Ivy Off-White XS,BLT,NA,Regular,EA,16,13,1,1.17
8.40199E+11,Ivy Off-White S,BLT,NA,Regular,EA,16,13,1,1.2
8.40199E+11,Sadie Dusty Plum M,BLT,NA,Regular,EA,15,12,1,1.45
8.40199E+11,Sadie Dusty Plum L,BLT,NA,Regular,EA,15,12,1,1.55
8.40199E+11,Lydia Taupe Floral M,BLT,NA,Regular,EA,15,12,2,1.38
8.40199E+11,Lydia Off-White XS,BLT,NA,Regular,EA,15,12,2,1.32
8.40199E+11,Lydia Off-White S,BLT,NA,Regular,EA,15,12,2,1.33
8.40199E+11,Lydia Off-White M,BLT,NA,Regular,EA,15,12,2,1.15
8.40199E+11,Lydia Off-White L,BLT,NA,Regular,EA,16,13,2,1.42
8.40199E+11,Lydia Off-White XL,BLT,NA,Regular,EA,16,13,2,1.4
8.40199E+11,Lydia Off-White XXL,BLT,NA,Regular,EA,16,13,2,1.53
8.40199E+11,Lydia Off-White XXXL,BLT,NA,Regular,EA,16,13,2,1.6
8.40199E+11,Celine Mustard XS,BLT,NA,Regular,EA,16,13,0.75,0.9
8.40199E+11,Celine Mustard S,BLT,NA,Regular,EA,16,13,0.76,0.9
8.40199E+11,Celine Mustard M,BLT,NA,Regular,EA,16,13,0.77,1
8.40199E+11,Celine Mustard L,BLT,NA,Regular,EA,16,13,0.78,1
8.40199E+11,Celine Mustard XL,BLT,NA,Regular,EA,16,13,0.79,1
8.40199E+11,Celine Mustard 1XL,BLT,NA,Regular,EA,16,13,0.8,1.1
8.40199E+11,Celine Mustard 2XL,BLT,NA,Regular,EA,16,13,0.81,1.1
8.40199E+11,Celine Mustard 3XL,BLT,NA,Regular,EA,16,13,0.82,1.1
8.40199E+11,Ivy Clay XL,BLT,NA,Regular,EA,16,13,1,1.33
8.40199E+11,Ivy Clay XXL,BLT,NA,Regular,EA,16,13,1,1.41
8.40199E+11,Ivy Clay XXXL,BLT,NA,Regular,EA,16,13,1,1.47
8.40199E+11,Athena Gold XS,BLT,NA,Regular,EA,15,13,1,0.9
8.40199E+11,Athena Gold S,BLT,NA,Regular,EA,15,13,1,0.85
8.40199E+11,Athena Gold M,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Gold S-TALL,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Gold M-TALL,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Gold L,BLT,NA,Regular,EA,15,13,1,1
8.40199E+11,Athena Gold L-TALL,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Gold XL,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Gold XXL,BLT,NA,Regular,EA,15,13,1.25,1.1
8.40199E+11,Athena Gold XXXL,BLT,NA,Regular,EA,15,13,1.25,1.1
8.40199E+11,Athena Mulberry XS,BLT,NA,Regular,EA,15,13,1,0.9
8.40199E+11,Athena Mulberry S,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Mulberry S-TALL,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Mulberry M,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Mulberry M-TALL,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Mulberry L,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Mulberry L-TALL,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Mulberry XL,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Mulberry XXL,BLT,NA,Regular,EA,15,13,1.25,1.1
8.40199E+11,Athena Mulberry XXXL,BLT,NA,Regular,EA,15,13,1.25,1.1
8.40199E+11,Athena Blush Pleated Maxi Dress XS,BLT,NA,Regular,EA,0,0,0,0
8.40199E+11,Athena Blush Pleated Maxi Dress SM,BLT,NA,Regular,EA,0,0,0,0
8.40199E+11,Athena Blush Pleated Maxi Dress MED,BLT,NA,Regular,EA,0,0,0,0
8.40199E+11,Athena Blush Pleated Maxi Dress LG,BLT,NA,Regular,EA,0,0,0,0
8.40199E+11,Athena Blush Pleated Maxi Dress XLG,BLT,NA,Regular,EA,0,0,0,0
8.40199E+11,Athena Blush Pleated Maxi Dress XXLG,BLT,NA,Regular,EA,0,0,0,0
8.40199E+11,Athena Blush Pleated Maxi Dress XXXLG,BLT,NA,Regular,EA,0,0,0,0
8.40199E+11,Athena Autumn Orchid XS,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Autumn Orchid S,BLT,NA,Regular,EA,15,13,1,1.3
8.40199E+11,Athena Autumn Orchid S-TALL,BLT,NA,Regular,EA,15,13,1,1.3
8.40199E+11,Athena Autumn Orchid M,BLT,NA,Regular,EA,15,13,1,1.38
8.40199E+11,Athena Autumn Orchid M-TALL,BLT,NA,Regular,EA,15,13,1,1.38
8.40199E+11,Athena Autumn Orchid L,BLT,NA,Regular,EA,15,13,1,1.41
8.40199E+11,Athena Autumn Orchid L-TALL,BLT,NA,Regular,EA,15,13,1,1.41
8.40199E+11,Athena Autumn Orchid XL,BLT,NA,Regular,EA,15,13,1,1.42
8.40199E+11,Athena Autumn Orchid XXL,BLT,NA,Regular,EA,15,13,1.25,1.42
8.40199E+11,Athena Autumn Orchid XXXL,BLT,NA,Regular,EA,15,13,1.25,1.43
8.40199E+11,Athena Black XS,BLT,NA,Regular,EA,15,13,1,0.9
8.40199E+11,Athena Black S,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Black M,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Black L,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Black XL,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Black XXL,BLT,NA,Regular,EA,15,13,1.25,1.1
8.40199E+11,Athena Black XXXL,BLT,NA,Regular,EA,15,13,1.25,1.1
8.40199E+11,Athena Forest XS,BLT,NA,Regular,EA,15,13,1,0.9
8.40199E+11,Athena Forest S,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Forest M,BLT,NA,Regular,EA,15,13,1,0.93
8.40199E+11,Athena Forest L,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Forest XL,BLT,NA,Regular,EA,15,13,1,1.1
8.40199E+11,Athena Forest XXL,BLT,NA,Regular,EA,15,13,1.25,1.1
